Probability_0,Probability_1,Probability_2
0.0018902964540947658,2.7534044603289054e-11,0.9981097035183711
0.9879286799610421,7.225773708724711e-21,0.012071320038957943
0.9999951124613128,1.7240159011260983e-29,4.887538687235293e-06
0.998376982344624,2.578763707540917e-22,0.0016230176553759079
6.744018302866708e-07,8.881810035692232e-07,0.9999984374171661
6.197342105416725e-16,0.9989916550624003,0.0010083449375989637
1.4355785402986939e-16,0.9999920868626703,7.913137329457546e-06
0.9998929032195589,3.243740321371552e-26,0.0001070967804409606
0.9999999999497171,2.2896472196009287e-41,5.0282810450084726e-11
1.64093254479448e-11,0.9836157269051243,0.01638427307846635
1.0601633186627511e-16,0.9997509870853509,0.00024901291464898156
0.999999999843262,2.9199097230426847e-40,1.567379131110204e-10
3.2236723278521727e-24,0.9999999998053095,1.9469057847586014e-10
3.620167537009711e-07,3.76996806876887e-06,0.9999958680151776
8.436027010854052e-30,0.9999999999915117,8.488352022602322e-12
1.4348186153447365e-07,1.6068116216992226e-05,0.9999837884019216
5.804528580796065e-14,0.9772707287558365,0.022729271244105415
0.0003572571250711428,4.962823154777382e-11,0.9996427428253005
7.064993944779712e-06,1.82092976416151e-07,0.9999927529130788
3.327387055791891e-14,0.9997876798664945,0.0002123201334723012
1.5146691821822894e-17,0.9999981834073877,1.8165926122796443e-06
0.9999999999999436,2.9654890912883165e-49,5.629000952901021e-14
6.428412143741349e-17,0.9999955612935012,4.438706498891672e-06
1.0038792392357444e-16,0.9998093194985055,0.00019068050149442892
0.6859717198065038,3.979773791354795e-12,0.3140282801895164
1.0789575714419327e-09,0.048647755977699464,0.9513522429433431
1.4786029512998646e-22,0.9999999950166167,4.983383238666752e-09
0.00030980493500061773,7.79736730025441e-11,0.9996901949870257
0.9999999688412774,2.609552422583604e-34,3.1158722666641226e-08
5.589592768472301e-34,0.9999999999999996,4.1560974827452006e-16
7.164421871527799e-24,0.9999999995728015,4.2719840351754905e-10
0.9999918115575267,1.127802076842037e-28,8.188442473369209e-06
0.9999922615924022,8.459345522266286e-29,7.738407597928673e-06
0.9999804654869683,3.3111963203921736e-27,1.9534513031765053e-05
4.7512390855141866e-08,4.2303101167941406e-05,0.9999576493864412
4.5701165977234915e-05,2.8189798054115025e-09,0.9999542960150429
3.0626131154526375e-05,0.00010299661237968728,0.9998663772564658
0.9999999653617838,4.859353564185206e-34,3.4638216311322286e-08
0.9999999999999811,3.6463578540895626e-50,1.8867368815808277e-14
1.8076300880845836e-11,0.9883678341141264,0.011632165867797193
0.9999870434779042,2.829344811436474e-28,1.2956522095722177e-05
0.9999872465865265,1.5984760170399476e-28,1.2753413473572532e-05
1.991938857667934e-21,0.9999999898253106,1.0174689533313535e-08
0.000916833500842076,1.936313929143939e-10,0.9990831663055265
0.003713317608025507,6.104167396325299e-13,0.9962866823913641
0.9999995429162767,4.432016775810843e-32,4.5708372331244734e-07
7.327400272521823e-29,0.9999999999994724,5.276275908945838e-13
0.9999821051989393,2.8178517972454347e-27,1.7894801060615385e-05
1.191402766869702e-24,0.9999999958530639,4.1469360971245375e-09
0.005579813841563363,1.1100310237458626e-11,0.9944201861473364
1.0687000796093414e-32,0.9999999999999976,2.5248893707964253e-15
1.227074288667127e-06,1.015879052934459e-05,0.9999886141351819
0.003989988753077235,7.52717098962757e-08,0.9960099359752129
2.8842819488735926e-16,0.9999820601279823,1.7939872017527457e-05
1.37238463552607e-15,0.9999834058302972,1.6594169701574137e-05
5.446000072333203e-26,0.9999999999560869,4.39131228453881e-11
5.075700445670892e-21,0.9999999558414976,4.415850239214374e-08
0.001527651589687471,1.5646243961536972e-07,0.9984721919478728
9.07666851274625e-32,0.9999999999999893,1.0561988408159187e-14
0.9999893077271549,3.695163276429146e-28,1.0692272845067607e-05
9.865887502408297e-10,0.00994979585583824,0.990050203157573
0.9999999999999816,9.833882782257529e-51,1.8486292594586275e-14
1.037664927545895e-08,0.0014773920896160803,0.9985225975337346
6.737787055243703e-19,0.9999997554944859,2.4450551405271884e-07
6.977718798189878e-05,3.937794759546797e-09,0.9999302188742233
7.195294595384295e-06,3.6541906690633456e-08,0.999992768163498
0.9999999639591517,1.0639354538351156e-34,3.604084831785786e-08
9.649717188203375e-13,0.9989502526680807,0.0010497473309545964
4.022153129991977e-19,0.9999840675323415,1.593246765855788e-05
1.7820809365549726e-20,0.9999999681735959,3.182640415787519e-08
2.837362054545434e-10,0.964616351422085,0.03538364829417886
0.9999999997471032,3.4551916276718085e-39,2.5289675906870683e-10
0.9887968664121521,6.610157795360791e-20,0.011203133587847821
0.9980090608211895,1.1135285092655966e-22,0.001990939178810502
2.5519812931069995e-05,6.56950123095583e-09,0.9999744736175676
2.16457795848943e-07,7.2027754008396295e-06,0.9999925807668032
5.54337406714562e-14,0.9736981508704433,0.02630184912950126
1.8859468588462e-21,0.9999999775062499,2.249375011310284e-08
4.9071540506516245e-05,4.552343081260195e-09,0.9999509239071505
5.2474182006954854e-27,0.9999999999944904,5.5096869007243484e-12
2.041577072480236e-14,0.9997966877560568,0.00020331224392280427
0.0023292238824813728,2.925764257613601e-11,0.997670776088261
2.939912816081606e-19,0.9999996555826374,3.444173625541852e-07
9.045315335309503e-18,0.9999975794932847,2.42050671526906e-06
1.2249576237403496e-25,0.9999999982069678,1.7930321495420166e-09
6.126816602107919e-08,0.00015822680643149545,0.9998417119254025
0.9999999947773635,1.7967462322996523e-36,5.222636453071535e-09
1.528034997457326e-10,0.9546537839805957,0.0453462158666008
0.999999345906714,3.6989093438348535e-31,6.540932859129649e-07
6.829801799354189e-09,0.0028842379225948954,0.9971157552476034
7.949928940331987e-29,0.9999999999747109,2.528911993365575e-11
0.9999977480378716,2.3820990683891315e-29,2.2519621284154926e-06
0.9999952463252064,3.4336386396724535e-29,4.7536747934330365e-06
0.9999394863958242,1.1328110867124468e-26,6.0513604175822085e-05
0.9999989723849649,5.4115410158257416e-30,1.0276150350514822e-06
1.5605948577459746e-07,0.0517954103618377,0.9482044335786765
3.5685293571595336e-07,6.482565161401322e-07,0.999998994890548
9.451218698674407e-29,0.9999999999995541,4.4577923208471355e-13
1.8238154927227393e-14,0.9998314804540165,0.00016851954596528563
1.4241762499886232e-12,0.9493653912160603,0.050634608782515446
5.7209923127257766e-15,0.9998742050778755,0.00012579492211871985
9.814377303784244e-19,0.9999769604037431,2.303959625690573e-05
0.0007425987154332413,2.1466938648113143e-11,0.9992574012630998
1.6502691316639476e-27,0.9999999999966898,3.3102677727929425e-12
0.9991241901628153,1.859267364505516e-23,0.0008758098371848393
4.6371347914471657e-07,3.4119757705922472e-06,0.9999961243107501
8.956010597750098e-27,0.9999999999926665,7.333503404698643e-12
0.0001293538120155443,7.371218556487044e-10,0.9998706454508627
0.9999460004130669,1.0824297922929002e-26,5.3999586933061326e-05
4.931675268610826e-20,0.9999999392062356,6.079376440901764e-08
9.722887139503384e-14,0.9881625965702703,0.011837403429632522
6.773376240064912e-25,0.9999999998806623,1.1933771860671688e-10
0.9999990627763637,5.719910992652153e-31,9.372236361973935e-07
0.9999997584438385,1.605474391333119e-32,2.415561614912462e-07
4.512625263612585e-22,0.9999999921196462,7.88035385935798e-09
0.9997164726946591,1.0320751625859077e-24,0.00028352730534088994
0.9999999999923139,4.47049560325662e-43,7.68617245408251e-12
0.032410794097014715,2.1011509474602816e-13,0.9675892059027751
7.532162226774198e-05,2.01050725342499e-09,0.999924676367225
0.9995954338044061,4.276179617327077e-24,0.00040456619559388156
0.9999999881762743,4.955897900944619e-35,1.1823725578750561e-08
0.999967878901432,2.176179391008626e-27,3.2121098567983846e-05
0.9999989656306217,8.07349479488286e-31,1.0343693782359828e-06
1.6250936299846278e-25,0.9999999999382785,6.172149385853745e-11
0.9998978292510411,7.382253904291611e-26,0.00010217074895891596
2.8751331393395432e-11,0.9762063898076224,0.0237936101636265
7.054812562813173e-07,2.9057555478006876e-07,0.999999003943189
0.9999999578014813,1.5623504391759783e-34,4.219851867878111e-08
2.955761715793101e-06,6.226873996386312e-08,0.9999969819695442
0.9999999999999858,2.507994602772858e-50,1.4127832300178339e-14
0.9999999999999365,3.8893305328062294e-49,6.344038451421119e-14
0.9999998174418006,1.255339115515486e-32,1.825581994270953e-07
0.9999985953412867,1.0574890626934572e-30,1.404658713298102e-06
4.976243431418042e-05,5.726496173804895e-10,0.9999502369930362
1.0012347831832463e-18,0.9999994753412068,5.24658793216362e-07
0.9999999999789211,1.511542523676452e-42,2.107899898702584e-11
4.72833017372832e-21,0.99999998625245,1.3747550099869751e-08
4.4523057769619856e-07,1.2692521803389981e-05,0.9999868622476189
1.803786834098306e-07,0.10170119771641385,0.8982986219049027
4.4800482954752934e-27,0.9999999999905698,9.430269435840731e-12
3.477914552468651e-11,0.9853612649566613,0.014638735008559629
2.6766520077686884e-35,1.0,5.717714866913481e-17
0.9999999999999793,3.8177543897757743e-50,2.0560155745339607e-14
0.9999999997181779,8.56939885461337e-40,2.8182212556262935e-10
7.497445309201897e-15,0.9933993179413962,0.006600682058596315
0.9999999999999605,1.3909266820345184e-49,3.9598632453083255e-14
1.89684126188586e-20,0.9999976424226926,2.357577307441109e-06
0.9997846114062062,2.0512098857532814e-24,0.00021538859379368152
2.923306830998909e-05,7.936494277869879e-10,0.9999707661380406
9.054007754944048e-15,0.999916263755226,8.373624476500923e-05
2.5974246796446912e-30,0.9999999999999076,9.235152648514332e-14
1.796038479345234e-05,0.00017447986940117676,0.9998075597458055
0.00043477281465176054,3.2630624474504793e-09,0.9995652239222858
3.225664655071941e-07,0.04829586900182429,0.9517038084317101
0.9999999999831004,2.8525121271299718e-42,1.6899693884913885e-11
5.508959841824943e-33,0.9999999999999969,3.1929214616023902e-15
0.9999999826921556,1.390041207371594e-34,1.7307844501986392e-08
8.802253856341631e-08,9.436596240505106e-05,0.9999055460150564
1.3180746182929384e-32,0.9999999999999942,5.762627459815194e-15
2.1014243464716555e-14,0.9997961919920089,0.00020380800797014506
2.2260679481185635e-15,0.9999525016149474,4.749838505038817e-05
1.0133415213088279e-08,0.0027384702060306077,0.9972615196605541
2.638053666278037e-15,0.9999294816187605,7.051838123674919e-05
6.963416982676364e-13,0.9324860577567885,0.06751394224251515
2.3822987912724458e-16,0.9999849702869122,1.502971308740995e-05
0.999999999999988,1.0205967474810484e-50,1.1936323387479965e-14
1.0034562176968961e-07,8.031966859368436e-06,0.999991867687519
1.9974620204122024e-32,0.9999999999999958,4.269813256877802e-15
1.3942789626360149e-08,0.0020829411593820918,0.9979170448978283
1.2416200112852136e-05,1.497579781984965e-08,0.9999875688240892
0.0001873034276242027,9.689980884732279e-11,0.9998126964754761
1.3064780252413302e-18,0.9999736315703108,2.6368429689127465e-05
3.246733766195114e-16,0.9999749209134067,2.5079086593079083e-05
0.9999778855799095,1.1721071033024648e-27,2.2114420090419304e-05
1.760677324698867e-08,0.00043771138187136696,0.9995622710113553
2.4869697268467215e-13,0.999168933808462,0.0008310661912893844
4.5209642678375285e-09,0.001486000774798888,0.9985139947042369
9.074451737921797e-07,0.006391406537003245,0.9936076860178229
0.9999999999381997,9.208956273694142e-42,6.180029589584709e-11
0.9999999999949005,4.0717356023104464e-43,5.099430763459173e-12
2.3451864644161275e-05,2.965933635006343e-09,0.9999765451694222
0.9999960765883453,3.072653780214176e-29,3.923411654700379e-06
7.826785402270336e-29,0.9999999999992195,7.804131179779601e-13
1.384561833884515e-23,0.9999999994902702,5.097298126270868e-10
0.0005552476222983269,1.9090345030973284e-10,0.9994447521867982
0.9993144453074321,1.0183302347440952e-23,0.0006855546925678822
1.956460141041469e-08,8.625810725995053e-05,0.9999137223281386
4.539210048570098e-08,7.516358181709573e-05,0.9999247910260824
0.9998514868860426,1.0726656510298614e-25,0.00014851311395740134
0.9999817442641824,1.941812147166134e-27,1.8255735817507806e-05
0.9999999999999496,4.582070156084628e-49,5.051171918361645e-14
0.9999813238974676,4.9430718465618035e-27,1.8676102532284653e-05
0.9999999999988185,2.249371617397269e-46,1.1815433287610504e-12
4.410894967110681e-22,0.999999991844244,8.155755895041044e-09
4.788176292534184e-05,1.0399011217912777e-09,0.9999521171971735
2.4070562705644036e-13,0.9760415366498251,0.02395846334993407
6.375793795496887e-05,2.3744799857239465e-09,0.9999362396875651
3.233639299542808e-15,0.9999292647723378,7.073522765892025e-05
0.003632014149812851,1.2282395315512267e-11,0.9963679858379046
2.6209103462808502e-27,0.9999999999964706,3.529429584696949e-12
2.0415371875551148e-20,0.999999946089811,5.391018906924191e-08
0.9996160422175173,3.541288921621593e-25,0.000383957782482724
2.517991038942881e-19,0.9999998270999851,1.7290001488066433e-07
6.291953782633739e-08,6.945354306419032e-05,0.9999304835373979
6.012396696349295e-32,0.9999999999999925,7.517661108329468e-15
2.177736321563677e-26,0.99999999998025,1.974989580113662e-11
3.572123347311218e-20,0.999999933451623,6.654837707396412e-08
2.477043832914527e-20,0.9999974955358517,2.5044641481595796e-06
2.4284829440002608e-23,0.999999998619219,1.380781142907409e-09
4.920814799200651e-09,0.5541471900520468,0.4458528050271385
3.846774097519603e-24,0.9999999996071951,3.928048449740741e-10
0.999981176393207,4.763866482460228e-28,1.8823606793067384e-05
0.9999979677306633,3.2511631857073204e-29,2.032269336622678e-06
0.9999999997839433,2.1861828717287237e-40,2.1605664207446638e-10
0.00011673011991160817,2.673276257066899e-08,0.9998832431473258
1.9199079860087354e-05,8.245537882796686e-09,0.999980792674602
4.1439261077047644e-30,0.9999999999999318,6.808631164824707e-14
0.9999999999999585,4.3122952896990456e-49,4.14625366789082e-14
3.657187819851353e-16,0.9999782557708254,2.1744229174123628e-05
6.117997328316246e-06,3.045994988175707e-08,0.9999938515427218
0.0001291311751626221,7.19317402180005e-10,0.9998708681055201
0.002880601123122467,1.5406734070522204e-11,0.9971193988614708
2.044210668148373e-08,0.467159274570795,0.5328407049870983
0.9999999995245898,1.1917067809603215e-39,4.75410139847961e-10
0.9999999341342537,4.825555648593472e-34,6.586574636243728e-08
1.4318510179856453e-15,0.9999592509806677,4.074901933084945e-05
0.9999672138215456,8.260270212604648e-28,3.278617845436178e-05
0.9991860640001371,1.036976533833033e-23,0.0008139359998628542
0.9996412753083442,3.630476500508558e-24,0.00035872469165582234
0.9999999999859646,8.031117757418074e-43,1.4035509224161113e-11
0.0006612669364087088,2.3361367906536352e-06,0.9993363969268008
0.9999999999487128,8.237416115717659e-42,5.128729973169315e-11
1.9595204413831538e-07,1.1084715550237929e-05,0.9999887193324055
0.9992987169830417,1.3572964932048958e-23,0.0007012830169581903
1.0978594641318632e-06,1.5637692316185986e-06,0.9999973383713043
2.4007419584361035e-18,0.9999993235757264,6.76424273543289e-07
2.1479849331924106e-06,7.313136523176838e-08,0.9999977788837016
0.9999976529577742,6.74762846791261e-30,2.3470422258648836e-06
9.583991876488648e-08,0.4435865092264234,0.5564133949336578
6.491662330964379e-06,8.1267465285085e-08,0.9999934270702038
0.0013119203786077305,4.2911557547305556e-11,0.9986880795784808
0.9999999997274269,3.3916124544432047e-40,2.7257301986816683e-10
3.165105964211096e-08,4.797232134746502e-05,0.999951996027593
3.0697007439791835e-06,8.488489153522986e-08,0.9999968454143645
1.9209379940665002e-11,0.9889229835398576,0.011077016440933016
0.9999997875089791,5.143989060152883e-33,2.1249102087040056e-07
0.9999999961844284,1.7772416703372222e-36,3.815571715788556e-09
1.1557002087257828e-12,0.9287498495698987,0.07125015042894561
0.9999999999997928,1.4602667137975936e-47,2.0707944940499132e-13
9.376982744473631e-15,0.9999042554331227,9.574456686803672e-05
1.5866366289478046e-24,0.9999999998484308,1.5156911966479494e-10
3.640783807489176e-07,0.0638790596513967,0.9361205762702225
0.9999999999999745,1.0138225001295197e-49,2.5466253626432593e-14
0.9999999999999425,3.55926312758047e-49,5.746144014835104e-14
7.509377749102667e-25,0.9999999998841733,1.158267919011221e-10
4.395015994408291e-06,1.5433551786708966e-07,0.9999954506484877
3.08796820210892e-09,0.003944995330975494,0.9960550015810563
0.9999999999115745,4.848028126554449e-40,8.842546181685849e-11
1.2074398446700257e-06,2.7462161075009164e-07,0.9999985179385444
1.003844673430579e-07,7.893859280259221e-06,0.9999920057562524
7.718285588617251e-07,0.014433349048952495,0.9855658791224886
0.00024432027173470567,8.97513317645064e-11,0.9997556796385139
0.9999999998162326,4.4051497403447354e-41,1.8376737303848107e-10
2.2763550420942926e-22,0.9999998815336157,1.1846638422360774e-07
4.822764532396208e-08,0.24894340366280185,0.7510565481095528
1.3140896806028456e-08,0.00033037593222199333,0.9996696109268813
9.411257553487074e-17,0.9999896957146913,1.0304285308772149e-05
0.9999999998550158,4.32067383925683e-41,1.449842567479269e-10
0.9999997865198744,5.2054316558483064e-33,2.1348012554768661e-07
0.9999735862084693,1.2844603392374841e-27,2.6413791530542834e-05
0.022693769754375506,1.649412889156303e-13,0.9773062302454595
0.9991599557862659,1.9482751111213865e-23,0.0008400442137340296
4.830856676857986e-07,3.475773677234688e-06,0.999996041140655
0.0031626590452728614,2.4049491776176814e-12,0.9968373409523222
1.3669978627983159e-12,0.9974613308376897,0.0025386691609432504
3.8872920906829283e-07,2.5760934238284687e-06,0.9999970351773672
1.8573911761466837e-10,0.07545560697085607,0.9245443928434047
2.211920855216135e-25,0.9999999999455753,5.442467961978077e-11
1.4993224633939487e-06,1.1133351714617803e-06,0.9999973873423652
0.9999999999795188,1.517509048535869e-42,2.0481168749866602e-11
2.545385612732363e-06,5.153383976282122e-07,0.9999969392759895
0.0025670843342938563,2.644414376802854e-07,0.9974326512242685
3.0508575872886504e-17,0.9999967267323684,3.273267631620126e-06
0.9977384979429276,1.0648167115881656e-22,0.0022615020570725505
1.2872583094923816e-08,0.00010736080686152844,0.9998926263205554
6.307610400011396e-08,4.1680114465677274e-05,0.9999582568094302
9.457800281378246e-27,0.999999999995113,4.8870590241492914e-12
0.9999999970113707,8.192174464174362e-37,2.988629428983202e-09
0.9999999998207398,9.53231973318223e-41,1.7926019669747923e-10
3.2309217433037136e-20,0.9999981950644137,1.8049355863598249e-06
3.342699305140353e-05,3.61733451470886e-09,0.999966569389614
0.9999999999693474,1.5076734881335253e-42,3.065269844193415e-11
5.875868746544932e-31,0.9999999999999347,6.539057654761294e-14
3.554015774308505e-14,0.9997648720404285,0.0002351279595360113
0.9985071607998293,1.4237326519859355e-22,0.0014928392001707243
3.166134680080139e-19,0.9999997778714924,2.2212850759262168e-07
9.546826213421857e-23,0.9999999367353745,6.326462563322675e-08
6.537356884675356e-18,0.9999981937592666,1.8062407334887685e-06
4.9650791996551e-16,0.999968132719923,3.1867280076535963e-05
0.9999682793346408,1.255414871379651e-27,3.172066535908203e-05
2.469673062394668e-07,4.281107178303839e-06,0.9999954719255155
1.548381735660893e-22,0.9999999949745098,5.02549014312144e-09
8.004076805183762e-07,8.900692320721516e-06,0.9999902988999987
1.8275871603312076e-06,3.471713756543927e-07,0.9999978252414641
1.2522994471000606e-05,2.4076049740376288e-08,0.9999874529294792
3.878334981146769e-09,0.0019175126797574362,0.9980824834419075
5.840110377488634e-19,0.9999992932232008,7.067767991016262e-07
4.402245848520114e-19,0.999999691950246,3.080497541756527e-07
0.9889063132232989,1.0760124576887658e-20,0.011093686776701025
2.1446909642750003e-12,0.9975222267650162,0.002477773232839022
1.537810669873079e-06,0.0010420263121870923,0.9989564358771431
0.9999999669924278,7.23810312646283e-35,3.300757223977164e-08
0.9999999921636563,1.58726426255691e-36,7.83634364238473e-09
3.3780471746872434e-26,0.9999999999812912,1.8708773661714448e-11
0.15719181894511572,1.334499260926866e-14,0.842808181054871
0.9999999999950027,3.985297709133221e-43,4.997357988223368e-12
6.571582354071087e-34,0.9999999999999996,4.746419474872366e-16
0.00011024533745773394,6.683629313880137e-06,0.9998830710332285
0.9999999999706386,4.322481279253826e-43,2.936150697235374e-11
1.3210022715793782e-24,0.9999999998549491,1.4505088963962232e-10
0.9999783683495319,1.0065216248836045e-27,2.1631650468158618e-05
6.736262796959522e-27,0.9999999999892113,1.0788679007778898e-11
0.9996031013910919,1.786720653251634e-24,0.0003968986089081975
0.011907077552978552,8.984596478635729e-13,0.9880929224461229
8.445376381685965e-09,0.6611310210896485,0.3388689704649751
1.9548052378685818e-07,6.319736401219599e-06,0.999993484783075
2.128019526986996e-10,0.9153617024912308,0.08463829729596721
1.2923638971005831e-11,0.9925819749738664,0.00741802501321007
2.0306865388066634e-10,0.96076675033487,0.03923324946206134
0.9999999998953748,1.1623163995535349e-39,1.0462510897134461e-10
1.1675002894979664e-06,1.3370711764043343e-07,0.9999986987925928
0.9999217985999437,8.062057073167658e-26,7.820140005634273e-05
0.00023489979536737385,1.1453086068343453e-10,0.9997651000901018
1.7781276113225482e-14,0.999694863337307,0.0003051366626752904
0.9999794475783259,1.975208158436624e-27,2.055242167407104e-05
0.9962116771811586,6.356412117453526e-23,0.003788322818841448
1.3429801252520626e-18,0.9999992766281661,7.233718339113616e-07
1.0105279568152624e-10,0.9813528861416552,0.01864711375729189
0.9999999999632203,4.446860469038696e-42,3.677960691095853e-11
4.6786671927146927e-07,0.003520935089497332,0.9964785970437833
4.800304291759401e-06,7.727091500622904e-08,0.9999951224247933
9.871425578831984e-26,0.9999999990093231,9.90676787557501e-10
0.004569213420556101,1.1582556966207617e-11,0.9954307865678613
0.0005753787562823826,4.0942433684395796e-11,0.9994246212027752
3.0119136065386163e-06,8.092071044193733e-08,0.9999969071656831
0.9999999999998976,1.3024641747948326e-48,1.0240747816818501e-13
9.742732943988892e-31,0.9999999999999205,7.958494936733432e-14
0.9998597812052048,3.1914978070555194e-25,0.00014021879479533052
5.976340646666497e-09,0.00045822933358803653,0.9995417646900714
5.020948323683788e-26,0.9999999993189419,6.810580141864542e-10
2.211616188748891e-12,0.9977801481166256,0.0022198518811627796
0.9998007067643125,4.810982979015959e-25,0.00019929323568732807
0.9999999179144113,5.014841233683797e-33,8.208558866709498e-08
5.199505723194285e-16,0.9999803849516206,1.9615048378901824e-05
3.5574041373267756e-05,1.313100742310731e-09,0.9999644246455259
1.860907686783608e-11,0.9918461469526052,0.008153853028785667
1.2267186803877173e-13,0.9989492682581461,0.0010507317417312646
3.6427767657235e-20,0.9999999419777652,5.8022234771045016e-08
7.789302456522229e-05,2.632748557408761e-09,0.9999221043426862
2.802892200079536e-05,1.3258946009394225e-08,0.9999719578190532
3.6928806393786017e-28,0.9999999999994653,5.346256327361179e-13
0.03450550351898172,3.218221315242068e-14,0.9654944964809862
0.9999985135082287,5.13677603932993e-31,1.4864917714270198e-06
3.3373104171135746e-28,0.9999999999995859,4.1417122431821485e-13
0.9999999999816518,3.4545697158405625e-43,1.8348241104589834e-11
0.9998478624280303,1.1405994698453317e-25,0.00015213757196971172
2.0414640697563026e-15,0.9999344274512268,6.55725487710833e-05
0.0015691939420746596,4.2980924760384563e-11,0.9984308060149444
1.1225582178042418e-20,0.9999999659865082,3.4013491689525684e-08
3.350532420597914e-31,0.9999999999999771,2.2875272348321162e-14
0.9949420079754914,2.7152746635065996e-20,0.00505799202450869
0.9999999998955766,3.0068436503507325e-41,1.0442345108168898e-10
1.8836368997369102e-24,0.9999999998121281,1.8787198979113174e-10
1.5064337017877938e-05,8.885148017944267e-05,0.9998960841828027
0.35118503257081424,1.8523312761191859e-10,0.6488149672439526
0.9996690852167159,3.608872293557199e-25,0.000330914783284076
9.461783861149991e-13,0.9977742823456301,0.0022257176534235595
4.316026975156723e-26,0.9999999999789655,2.1034513721807342e-11
4.1280746275944695e-31,0.9999999999999787,2.1231184720052995e-14
2.773416262868658e-15,0.9999325260570213,6.747394297595055e-05
6.657461298504754e-36,1.0,3.392530240599022e-17
0.9999999998294107,8.003744898770239e-41,1.705894212541276e-10
9.838456555516527e-15,0.9999140132682647,8.598673172543061e-05
2.428894445658045e-09,0.7957405495386328,0.2042594480324726
1.2270430758804897e-14,0.994016191239491,0.005983808760496721
9.460240401307358e-20,0.9999998281970364,1.7180296365535338e-07
1.3288593561470894e-06,3.017289134866227e-06,0.9999956538515089
0.9998899770521761,1.3042435686484764e-26,0.00011002294782378934
1.913864473117242e-07,1.1855063565927401e-05,0.9999879535499868
9.280868093681582e-28,0.9999999999981706,1.8293719094699516e-12
0.9999999248229928,3.7546134223891357e-34,7.517700708155147e-08
6.764784551743289e-07,1.332414626872455e-06,0.9999979911069179
1.1532594254239522e-09,0.8456212164192768,0.15437878242746367
2.474300610382468e-05,4.8937231647625434e-05,0.9999263197622484
4.1898475363439965e-08,0.00019067468109360992,0.999809283420431
0.9999039388547476,9.257693045353102e-26,9.606114525245639e-05
0.0015180593567287277,3.7760179367212196e-11,0.9984819406055112
3.649161200569375e-08,0.0001809168002653442,0.9998190467081227
0.9999999997728635,5.681504554671645e-40,2.2713650057033927e-10
0.00011343352868788442,1.7355737093731817e-05,0.9998692107342184
7.17972095443118e-24,0.9999999990177983,9.822017240480875e-10
0.9999999968915987,7.737420102300706e-37,3.1084013223237297e-09
6.8324811327216935e-28,0.9999999999479479,5.205207529380616e-11
0.9999999999116318,1.9934161719158613e-40,8.836827529703622e-11
8.817080040460791e-05,3.127931098842755e-10,0.9999118288868022
4.2088099922177776e-30,0.9999999999998757,1.2445184118991242e-13
0.9999803046525662,2.4851337831650507e-27,1.9695347433952912e-05
0.9993079221733476,3.860722701710163e-24,0.0006920778266523382
0.9961927347755413,4.0129914920445288e-22,0.0038072652244586364
0.9999999999999787,2.6700242215768425e-50,2.1273737440836255e-14
5.905578161337587e-26,0.999999999952158,4.78419235806101e-11
0.9999997102960785,3.950884911803022e-32,2.8970392142140036e-07
1.9998368701975177e-33,0.9999999999999984,1.591281917324041e-15
0.9999999999999736,7.469120135728433e-50,2.6443887610075662e-14
1.2960877107314376e-11,0.99157410543566,0.008425894551378902
0.9999996243753898,4.298210928415485e-32,3.756246102727817e-07
0.00046162506338943694,2.467351898439249e-06,0.9995359075847122
2.8844881126275406e-06,0.002682273933840328,0.9973148415780471
0.000747559948267334,3.1323708725749674e-11,0.999252440020409
0.9999999999999671,2.916135386530947e-50,3.28768860372454e-14
2.7277558347093537e-18,0.9999731103269253,2.688967307460446e-05
1.542149241518928e-17,0.9998563540370593,0.00014364596294059784
0.9999999999779685,2.8585409603747203e-42,2.203146224467721e-11
0.9999999999999849,1.986509259224381e-50,1.5130828106964282e-14
2.2256856948667024e-05,2.745227045119185e-09,0.9999777403978243
0.9943808611711266,2.993031571274602e-21,0.0056191388288734856
0.9904452164068397,1.074640851087806e-21,0.009554783593160384
1.3074247874235916e-12,0.8706090433424449,0.1293909566562477
0.9999999751243673,4.4750151200737335e-35,2.4875632630565263e-08
4.646458985173061e-06,2.168924866630543e-07,0.9999951366485281
0.9930196878437978,1.2349733249075668e-21,0.006980312156202124
1.0054026918335247e-06,0.004256984964874617,0.9957420096324334
5.50911590485409e-05,3.885639407555878e-09,0.9999449049553121
1.4584698142861818e-06,0.005210830016589512,0.9947877115135961
0.9999438076809583,3.497182449459737e-26,5.619231904178431e-05
0.9911771794308532,9.691900477254904e-21,0.00882282056914678
4.035104762409755e-15,0.9979931269748552,0.0020068730251408735
3.0526259436640235e-08,0.00023731638059469015,0.9997626530931458
5.208402377438375e-34,0.9999999999999996,3.874113732460098e-16
1.0573567611262417e-08,0.0008251273995313994,0.999174862026901
2.0155101242838216e-34,0.9999999999999998,2.02345739879067e-16
0.999999999999964,1.3941266707696088e-49,3.5972526157553487e-14
2.301127481103946e-22,0.9999997902872944,2.0971270573736268e-07
0.9999974600737482,1.3855507611048448e-29,2.5399262518775275e-06
5.160103021769354e-14,0.9996602019941604,0.0003397980057880551
1.7161546862989402e-05,2.297529055250777e-08,0.9999828154778465
0.9971829904719857,5.206028735662822e-22,0.002817009528014441
6.0002253032186324e-36,1.0,2.6757574252680462e-17
1.0537207887903769e-14,0.9999232029280345,7.679707195506444e-05
